County,State,CenReg,CenDiv,EMMReg
48081,48,3,7,1
48083,48,3,7,1
48085,48,3,7,1
48087,48,3,7,18
48089,48,3,7,1
48091,48,3,7,1
48093,48,3,7,1
48095,48,3,7,1
48097,48,3,7,1
48099,48,3,7,1
48101,48,3,7,1
48103,48,3,7,1
48105,48,3,7,1
48107,48,3,7,18
48109,48,3,7,1
48111,48,3,7,18
48113,48,3,7,1
48115,48,3,7,1
48117,48,3,7,18
48119,48,3,7,18
48121,48,3,7,1
48123,48,3,7,1
48125,48,3,7,1
48127,48,3,7,1
48129,48,3,7,1
48131,48,3,7,1
48133,48,3,7,1
48135,48,3,7,1
48137,48,3,7,1
48139,48,3,7,1
48141,48,3,7,19
48143,48,3,7,1
48145,48,3,7,1
48147,48,3,7,1
48149,48,3,7,1
48151,48,3,7,1
48153,48,3,7,18
48155,48,3,7,18
48157,48,3,7,1
48159,48,3,7,1
48161,48,3,7,1
48163,48,3,7,1
48165,48,3,7,18
48167,48,3,7,1
48169,48,3,7,1
48171,48,3,7,1
48173,48,3,7,1
48175,48,3,7,1
48177,48,3,7,1
48179,48,3,7,18
48181,48,3,7,1
48183,48,3,7,18
48185,48,3,7,1
48187,48,3,7,1
48189,48,3,7,18
48191,48,3,7,18
48193,48,3,7,1
48195,48,3,7,18
48197,48,3,7,1
48199,48,3,7,12
48201,48,3,7,1
48203,48,3,7,18
48205,48,3,7,18
48207,48,3,7,1
48209,48,3,7,1
48211,48,3,7,18
48213,48,3,7,1
48215,48,3,7,1
48217,48,3,7,1
48219,48,3,7,18
48221,48,3,7,1
48223,48,3,7,18
48225,48,3,7,1
48227,48,3,7,1
48229,48,3,7,1
48231,48,3,7,1
48233,48,3,7,18
48235,48,3,7,1
48237,48,3,7,1
48239,48,3,7,1
48241,48,3,7,12
48243,48,3,7,1
48245,48,3,7,12
48247,48,3,7,1
48249,48,3,7,1
48251,48,3,7,1
48253,48,3,7,1
48255,48,3,7,1
48257,48,3,7,1
48259,48,3,7,1
48261,48,3,7,1
48263,48,3,7,1
48265,48,3,7,1
48267,48,3,7,1
48269,48,3,7,1
48271,48,3,7,1
48273,48,3,7,1
48275,48,3,7,1
48277,48,3,7,1
48279,48,3,7,18
48281,48,3,7,1
48283,48,3,7,1
48285,48,3,7,1
48287,48,3,7,1
48289,48,3,7,1
48291,48,3,7,12
48293,48,3,7,1
48295,48,3,7,18
48297,48,3,7,1
48299,48,3,7,1
48301,48,3,7,18
48303,48,3,7,18
48305,48,3,7,1
48307,48,3,7,1
48309,48,3,7,1
48311,48,3,7,1
48313,48,3,7,1
48315,48,3,7,18
48317,48,3,7,1
48319,48,3,7,1
48321,48,3,7,1
48323,48,3,7,1
48325,48,3,7,1
48327,48,3,7,1
48329,48,3,7,1
48331,48,3,7,1
48333,48,3,7,1
48335,48,3,7,1
48337,48,3,7,1
48339,48,3,7,1
48341,48,3,7,18
48343,48,3,7,18
48345,48,3,7,1
48347,48,3,7,1
48349,48,3,7,1
48351,48,3,7,1
48353,48,3,7,1
48355,48,3,7,1
48357,48,3,7,18
48359,48,3,7,18
48361,48,3,7,12
48363,48,3,7,1
48365,48,3,7,1
48367,48,3,7,1
48369,48,3,7,18
48371,48,3,7,1
48373,48,3,7,12
48375,48,3,7,18
48377,48,3,7,1
48379,48,3,7,1
48381,48,3,7,18
48383,48,3,7,1
48385,48,3,7,1
48387,48,3,7,1
48389,48,3,7,1
48391,48,3,7,1
48393,48,3,7,18
48395,48,3,7,1
48397,48,3,7,1
48399,48,3,7,1
48401,48,3,7,18
48403,48,3,7,1
48405,48,3,7,1
48407,48,3,7,12
48409,48,3,7,1
48411,48,3,7,1
48413,48,3,7,1
48415,48,3,7,1
48417,48,3,7,1
48419,48,3,7,1
48421,48,3,7,18
48423,48,3,7,1
48425,48,3,7,1
48427,48,3,7,1
48429,48,3,7,1
48431,48,3,7,1
48433,48,3,7,1
48435,48,3,7,1
48437,48,3,7,18
48439,48,3,7,1
48441,48,3,7,1
48443,48,3,7,1
48445,48,3,7,18
48447,48,3,7,1
48449,48,3,7,18
48451,48,3,7,1
48453,48,3,7,1
48455,48,3,7,12
48457,48,3,7,1
48459,48,3,7,18
48461,48,3,7,1
48463,48,3,7,1
48465,48,3,7,1
48467,48,3,7,1
48469,48,3,7,1
48471,48,3,7,1
48473,48,3,7,1
48475,48,3,7,1
48477,48,3,7,12
48479,48,3,7,1
48481,48,3,7,1
48483,48,3,7,18
48485,48,3,7,1
48487,48,3,7,18
48489,48,3,7,1
48491,48,3,7,1
48493,48,3,7,1
48495,48,3,7,18
48497,48,3,7,1
48499,48,3,7,18
48501,48,3,7,18
48503,48,3,7,1
48505,48,3,7,1
48507,48,3,7,1
49001,49,4,8,21
49003,49,4,8,21
49005,49,4,8,21
49007,49,4,8,21
49009,49,4,8,22
49011,49,4,8,21
49013,49,4,8,21
49015,49,4,8,21
49017,49,4,8,21
49019,49,4,8,21
49021,49,4,8,21
49023,49,4,8,21
49025,49,4,8,21
49027,49,4,8,21
49029,49,4,8,21
49031,49,4,8,21
49033,49,4,8,21
49035,49,4,8,21
49037,49,4,8,21
49039,49,4,8,21
49041,49,4,8,21
49043,49,4,8,21
49045,49,4,8,21
49047,49,4,8,21
49049,49,4,8,21
49051,49,4,8,21
49053,49,4,8,21
49055,49,4,8,21
49057,49,4,8,21
50001,50,1,1,5
50003,50,1,1,5
50005,50,1,1,5
50007,50,1,1,5
50009,50,1,1,5
50011,50,1,1,5
50013,50,1,1,5
50015,50,1,1,5
50017,50,1,1,5
50019,50,1,1,5
50021,50,1,1,5
50023,50,1,1,5
50025,50,1,1,5
50027,50,1,1,5
51001,51,3,5,9
51003,51,3,5,11
51005,51,3,5,16
51007,51,3,5,16
51009,51,3,5,11
51011,51,3,5,16
51013,51,3,5,16
51015,51,3,5,16
51017,51,3,5,16
51019,51,3,5,16
51021,51,3,5,11
51023,51,3,5,16
51025,51,3,5,16
51027,51,3,5,11
51029,51,3,5,16
51031,51,3,5,16
51033,51,3,5,16
51035,51,3,5,11
51036,51,3,5,16
51037,51,3,5,16
51041,51,3,5,16
51043,51,3,5,11
51045,51,3,5,16
51047,51,3,5,16
51049,51,3,5,16
51051,51,3,5,11
51053,51,3,5,16
51057,51,3,5,16
51059,51,3,5,16
51061,51,3,5,16
51063,51,3,5,11
51065,51,3,5,16
51067,51,3,5,11
51069,51,3,5,11
51071,51,3,5,11
51073,51,3,5,16
51075,51,3,5,16
51077,51,3,5,11
51079,51,3,5,16
51081,51,3,5,16
51083,51,3,5,16
51085,51,3,5,16
51087,51,3,5,16
51089,51,3,5,11
51091,51,3,5,16
51093,51,3,5,16
51095,51,3,5,16
51097,51,3,5,16
51099,51,3,5,16
51101,51,3,5,16
51103,51,3,5,16
51105,51,3,5,15
51107,51,3,5,16
51109,51,3,5,16
51111,51,3,5,16
51113,51,3,5,16
51115,51,3,5,16
51117,51,3,5,16
51119,51,3,5,16
51121,51,3,5,16
51125,51,3,5,11
51127,51,3,5,16
51131,51,3,5,9
51133,51,3,5,16
51135,51,3,5,16
51137,51,3,5,16
51139,51,3,5,11
51141,51,3,5,11
51143,51,3,5,16
51145,51,3,5,16
51147,51,3,5,16
51149,51,3,5,16
51153,51,3,5,16
51155,51,3,5,11
51157,51,3,5,16
51159,51,3,5,16
51161,51,3,5,16
51163,51,3,5,16
51165,51,3,5,16
51167,51,3,5,11
51169,51,3,5,11
51171,51,3,5,16
51173,51,3,5,11
51175,51,3,5,16
51177,51,3,5,16
51179,51,3,5,16
51181,51,3,5,16
51183,51,3,5,16
51185,51,3,5,11
51187,51,3,5,11
51191,51,3,5,11
51193,51,3,5,16
51195,51,3,5,15
51197,51,3,5,11
51199,51,3,5,16
51510,51,3,5,16
51515,51,3,5,16
51520,51,3,5,15
51530,51,3,5,16
51540,51,3,5,11
51550,51,3,5,16
51570,51,3,5,16
51580,51,3,5,16
51590,51,3,5,11
51595,51,3,5,16
51600,51,3,5,16
51610,51,3,5,16
51620,51,3,5,16
51630,51,3,5,16
51640,51,3,5,11
51650,51,3,5,16
51660,51,3,5,16
51670,51,3,5,16
51678,51,3,5,16
51680,51,3,5,11
51683,51,3,5,16
51685,51,3,5,16
51690,51,3,5,11
51700,51,3,5,16
51710,51,3,5,16
51720,51,3,5,15
51730,51,3,5,16
51735,51,3,5,16
51740,51,3,5,16
51750,51,3,5,11
51760,51,3,5,16
51770,51,3,5,11
51775,51,3,5,16
51790,51,3,5,16
51800,51,3,5,16
51810,51,3,5,16
51820,51,3,5,11
51830,51,3,5,16
51840,51,3,5,11
53001,53,4,9,21
53003,53,4,9,21
53005,53,4,9,21
53007,53,4,9,21
53009,53,4,9,21
53011,53,4,9,21
53013,53,4,9,21
53015,53,4,9,21
53017,53,4,9,21
53019,53,4,9,21
53021,53,4,9,21
53023,53,4,9,21
53025,53,4,9,21
53027,53,4,9,21
53029,53,4,9,21
53031,53,4,9,21
53033,53,4,9,21
53035,53,4,9,21
53037,53,4,9,21
53039,53,4,9,21
53041,53,4,9,21
53043,53,4,9,21
53045,53,4,9,21
53047,53,4,9,21
53049,53,4,9,21
53051,53,4,9,21
53053,53,4,9,21
53055,53,4,9,21
53057,53,4,9,21
53059,53,4,9,21
53061,53,4,9,21
53063,53,4,9,21
53065,53,4,9,21
53067,53,4,9,21
53069,53,4,9,21
53071,53,4,9,21
53073,53,4,9,21
53075,53,4,9,21
53077,53,4,9,21
54001,54,3,5,11
54003,54,3,5,11
54005,54,3,5,11
54007,54,3,5,11
54009,54,3,5,11
54011,54,3,5,11
54013,54,3,5,11
54015,54,3,5,11
54017,54,3,5,11
54019,54,3,5,11
54021,54,3,5,11
54023,54,3,5,11
54025,54,3,5,11
54027,54,3,5,11
54029,54,3,5,11
54031,54,3,5,11
54033,54,3,5,11
54035,54,3,5,11
54037,54,3,5,11
54039,54,3,5,11
54041,54,3,5,11
54043,54,3,5,11
54045,54,3,5,11
54047,54,3,5,11
54049,54,3,5,11
54051,54,3,5,11
54053,54,3,5,11
54055,54,3,5,11
54057,54,3,5,11
54059,54,3,5,11
54061,54,3,5,11
54063,54,3,5,11
54065,54,3,5,11
54067,54,3,5,11
54069,54,3,5,11
54071,54,3,5,11
54073,54,3,5,11
54075,54,3,5,11
54077,54,3,5,11
54079,54,3,5,11
54081,54,3,5,11
54083,54,3,5,11
54085,54,3,5,11
54087,54,3,5,11
54089,54,3,5,11
54091,54,3,5,11
54093,54,3,5,11
54095,54,3,5,11
54097,54,3,5,11
54099,54,3,5,11
54101,54,3,5,11
54103,54,3,5,11
54105,54,3,5,11
54107,54,3,5,11
54109,54,3,5,11
55001,55,2,3,3
55003,55,2,3,4
55005,55,2,3,4
55007,55,2,3,4
55009,55,2,3,3
55011,55,2,3,4
55013,55,2,3,4
55015,55,2,3,3
55017,55,2,3,4
55019,55,2,3,4
55021,55,2,3,3
55023,55,2,3,4
55025,55,2,3,3
55027,55,2,3,3
55029,55,2,3,3
55031,55,2,3,4
55033,55,2,3,4
55035,55,2,3,4
55037,55,2,3,11
55039,55,2,3,3
55041,55,2,3,11
55043,55,2,3,3
55045,55,2,3,3
55047,55,2,3,3
55049,55,2,3,3
55051,55,2,3,4
55053,55,2,3,4
55055,55,2,3,11
55057,55,2,3,4
55059,55,2,3,11
55061,55,2,3,3
55063,55,2,3,4
55065,55,2,3,3
55067,55,2,3,3
55069,55,2,3,3
55071,55,2,3,3
55073,55,2,3,3
55075,55,2,3,3
55077,55,2,3,3
55078,55,2,3,3
55079,55,2,3,11
55081,55,2,3,4
55083,55,2,3,3
55085,55,2,3,3
55087,55,2,3,11
55089,55,2,3,11
55091,55,2,3,4
55093,55,2,3,4
55095,55,2,3,4
55097,55,2,3,3
55099,55,2,3,4
55101,55,2,3,11
55103,55,2,3,3
55105,55,2,3,3
55107,55,2,3,4
55109,55,2,3,4
55111,55,2,3,3
55113,55,2,3,4
55115,55,2,3,3
55117,55,2,3,11
55119,55,2,3,4
55121,55,2,3,4
55123,55,2,3,4
55125,55,2,3,3
55127,55,2,3,11
55129,55,2,3,4
55131,55,2,3,11
55133,55,2,3,11
55135,55,2,3,3
55137,55,2,3,3
55139,55,2,3,3
55141,55,2,3,3
56001,56,4,8,22
56003,56,4,8,21
56005,56,4,8,22
56007,56,4,8,22
56009,56,4,8,21
56011,56,4,8,22
56013,56,4,8,21
56015,56,4,8,22
56017,56,4,8,22
56019,56,4,8,21
56021,56,4,8,21
56023,56,4,8,21
56025,56,4,8,21
56027,56,4,8,22
56029,56,4,8,21
56031,56,4,8,22
56033,56,4,8,22
56035,56,4,8,21
56037,56,4,8,21
56039,56,4,8,21
56041,56,4,8,22
56043,56,4,8,21
56045,56,4,8,22
