Sector,emis,region_cd,region,emis_base,emis_2020,emis_2030,emis_2040,emis_2050,GF_2020,GF_2030,GF_2040,GF_2050
commercial,BC,4,west north central,0.006223082709557,0.007572758523767,0.007572758523767,0.007572758523767,0.007572758523767,1.21688219122289,1.21688219122289,1.21688219122289,1.21688219122289
residential,BC,4,west north central,0,0,0,0,0,NA,NA,NA,NA
commercial,CH4,4,west north central,0.2741795,0.25375,0.254622,0.260908,0.274231,0.925488594150911,0.928668992393668,0.951595578808772,1.0001878331531
residential,CH4,4,west north central,0.527557504500001,0.509946101,0.501782003,0.493264491,0.492101263,0.966617092260507,0.951141816237777,0.934996634096785,0.932791702899564
commercial,CO,4,west north central,9.48188207506124,9.89587913707906,10.0382456029422,10.2793422547777,10.8062482099596,1.04366190791454,1.05867648674352,1.08410357494467,1.13967333957692
residential,CO,4,west north central,203.873653676443,161.495732785212,140.912239054605,125.777394956684,116.064159629964,0.792136354418379,0.69117434505902,0.616937954897785,0.56929454854507
commercial,CO2,4,west north central,0.2741795,0.25375,0.254622,0.260908,0.274231,0.925488594150911,0.928668992393668,0.951595578808772,1.0001878331531
residential,CO2,4,west north central,0.527557504500001,0.509946101,0.501782003,0.493264491,0.492101263,0.966617092260507,0.951141816237777,0.934996634096785,0.932791702899564
commercial,NOX,4,west north central,13.3367958964275,12.4983796409142,12.5879423885491,12.8985756342008,13.5399282637035,0.93713510636105,0.943850568480318,0.967142013296903,1.01523097218054
residential,NOX,4,west north central,27.060658731344,25.4795169044939,24.5885602344336,23.8287529640494,23.4991724723105,0.941570460551328,0.90864603402847,0.880568104443402,0.86838878186996
commercial,OC,4,west north central,0.012446165409293,0.015145517035583,0.015145517035583,0.015145517035583,0.015145517035583,1.21688219122289,1.21688219122289,1.21688219122289,1.21688219122289
residential,OC,4,west north central,0,0,0,0,0,NA,NA,NA,NA
commercial,PM10.PRI,4,west north central,0.907644544570295,0.82722467388703,0.821133020072477,0.837166394703444,0.875868672830367,0.911397175067759,0.904685677873186,0.922350494708016,0.964990841480822
residential,PM10.PRI,4,west north central,26.6299336026089,20.8952837579255,18.1023526288811,16.0535586686171,14.7280981591895,0.784653993875464,0.679774606238884,0.602838854507859,0.553065523142973
commercial,PM25.PRI,4,west north central,0.893800411092568,0.812357126103973,0.806621089017053,0.823025343604694,0.861992053423146,0.908879785712965,0.902462204096608,0.920815579619885,0.96441223647398
residential,PM25.PRI,4,west north central,22.8992919259116,17.9672965807038,15.5650457487021,13.8028364240237,12.662705559003,0.784622364692988,0.679717337944825,0.602762586226746,0.552973672721932
commercial,SO2,4,west north central,1.87403767532928,1.90120173098702,1.84901101193086,1.79344202438392,1.76259365385963,1.01449493572906,0.986645592173582,0.956993580221808,0.940532667546256
residential,SO2,4,west north central,1.43318728887543,1.19050859740398,0.939617592427657,0.743177451876102,0.593934649332662,0.830672031942264,0.655613958985738,0.518548732356709,0.414415236545045
commercial,VOC,4,west north central,0.703473178880128,0.668718279025123,0.672207696872869,0.688377892282135,0.721593239973326,0.950595273709892,0.955555545050018,0.978541773800071,1.02575799850969
residential,VOC,4,west north central,44.5260888726,35.1319899313125,30.5689820375111,27.2175933806948,25.0603516398273,0.78902034337293,0.686540920424796,0.611272942893569,0.562824004406294
commercial,BC,7,west south central,0.0028764569758715,0.002954079176454,0.002954079176454,0.002954079176454,0.002954079176454,1.02698535080956,1.02698535080956,1.02698535080956,1.02698535080956
residential,BC,7,west south central,0,0,0,0,0,NA,NA,NA,NA
commercial,CH4,7,west south central,0.351494666666667,0.307815,0.315804,0.332396,0.362243,0.87573163746439,0.898460289582393,0.945664419754117,1.03057893718634
residential,CH4,7,west south central,0.389396644333333,0.372166448,0.380783606,0.382042059,0.39429907,0.955751554143894,0.97788106687956,0.981112869254628,1.01258979947056
commercial,CO,7,west south central,10.0342455170686,7.81467996289996,8.16599427327269,8.70348952905204,9.74751999868025,0.778800952159975,0.813812484394774,0.867378570142332,0.971425303686203
residential,CO,7,west south central,116.428393092122,81.1901604161252,67.8164248284061,56.9668818054858,49.7604570628022,0.697339869252384,0.582473252677702,0.489286850849276,0.427391083405491
commercial,CO2,7,west south central,0.351494666666667,0.307815,0.315804,0.332396,0.362243,0.87573163746439,0.898460289582393,0.945664419754117,1.03057893718634
residential,CO2,7,west south central,0.389396644333333,0.372166448,0.380783606,0.382042059,0.39429907,0.955751554143894,0.97788106687956,0.981112869254628,1.01258979947056
commercial,NOX,7,west south central,17.6673847440058,14.3311644508448,14.8196618917353,15.6648531434413,17.1187075634521,0.811165017261939,0.838814691957354,0.886653761743435,0.968944063396831
residential,NOX,7,west south central,18.7529174909117,17.3433174968235,17.3991588171547,17.2162724331201,17.5729627088401,0.924833029592792,0.927810770008822,0.918058346999267,0.93707886878703
commercial,OC,7,west south central,0.0057529139472035,0.005908158348246,0.005908158348246,0.005908158348246,0.005908158348246,1.02698535080956,1.02698535080956,1.02698535080956,1.02698535080956
residential,OC,7,west south central,0,0,0,0,0,NA,NA,NA,NA
commercial,PM10.PRI,7,west south central,1.03010098426182,1.03823052068582,1.05278586466435,1.10060364125332,1.19160179241638,1.00789198005653,1.0220219966286,1.06844247124181,1.1567815297937
residential,PM10.PRI,7,west south central,14.9904715820632,10.2346618422974,8.39702368709152,6.91861860864425,5.9118151107417,0.682744487808084,0.56015740673155,0.461534420099412,0.39437152316245
commercial,PM25.PRI,7,west south central,1.02559974394949,1.03389656703951,1.04824588475505,1.09587717315829,1.1866909210184,1.00808972812149,1.02208087603294,1.06852325151543,1.15707021966343
residential,PM25.PRI,7,west south central,12.8888097963901,8.79892615175615,7.21849433469396,5.94705622877924,5.08110944403175,0.682679494131457,0.560059031728106,0.46141236644247,0.39422642775401
commercial,SO2,7,west south central,0.815357553002568,0.535474436242548,0.59630806718261,0.651332772889043,0.715498955626395,0.65673572811174,0.731345487616685,0.79883085707675,0.877527844062471
residential,SO2,7,west south central,0.339728778138805,0.264202461431266,0.238938703397142,0.217141578756567,0.205285630896244,0.777686432331969,0.703321940243512,0.639161568667133,0.604263295034632
commercial,VOC,7,west south central,0.87504146801693,0.760235831502535,0.780462679285529,0.820974696406224,0.89369915113651,0.868799776112811,0.891915078098251,0.93821233211583,1.02132205592709
residential,VOC,7,west south central,25.2968948226273,17.4895045636833,14.5039005788714,12.090344186035,10.4701092111975,0.691369620117938,0.573347072064281,0.477937876202122,0.413889107125998
electric power,BC,21,western electricity / northwest power pool,3.47978148224418,3.14601317755109,2.05545151612624,2.13037204906942,2.11985157034914,0.904083544786887,0.590684077898086,0.612214318611611,0.609191002701126
electric power,CH4,21,western electricity / northwest power pool,5.39443666666667,4.581765,3.361545,3.61539,3.613475,0.849350040257524,0.623150332039613,0.670207145509787,0.669852150147281
electric power,CO,21,western electricity / northwest power pool,69.4167579748717,58.2680463712328,42.27941782674,45.746243982002,45.7493816698188,0.839394521886564,0.609066442458243,0.659008650311237,0.659053851036657
electric power,CO2,21,western electricity / northwest power pool,5.39443666666667,4.581765,3.361545,3.61539,3.613475,0.849350040257524,0.623150332039613,0.670207145509787,0.669852150147281
electric power,OC,21,western electricity / northwest power pool,6.66269914573154,5.98814187648941,3.87971344153054,4.03375840877995,4.01516552660445,0.898756156553416,0.582303561465187,0.605424066215594,0.602633473128793
electric power,PM10.PRI,21,western electricity / northwest power pool,116.094345816913,105.131924992194,63.9251737888226,66.2526989278451,65.9306789994783,0.905573171995753,0.5506312416768,0.570679807544884,0.567906029665342
electric power,PM25.PRI,21,western electricity / northwest power pool,81.1833703671804,73.312612250663,47.6076685175893,49.3642461201248,49.1220077561382,0.903049626038939,0.586421434614833,0.608058594966649,0.605074752796867
electric power,VOC,21,western electricity / northwest power pool,7.41499518402418,6.37423248002113,4.73409943591458,5.04735857772463,5.0390995794502,0.859640811871948,0.63844942827668,0.680696137011566,0.679582313189775
electric power,BC,22,western electricity coordinating council / rockies,2.30208725887807,1.98732631517053,1.6993237704721,1.75465563745549,1.74192593427455,0.863271497423192,0.738166532966378,0.762202054109204,0.756672418717734
electric power,CH4,22,western electricity coordinating council / rockies,3.12489416666667,2.586375,2.617785,2.81698,3.04613,0.827668030357295,0.837719570769464,0.901464129585189,0.974794613044229
electric power,CO,22,western electricity coordinating council / rockies,39.7925140096736,32.6355250843049,32.9990565400129,35.7280272674248,39.0969991103395,0.820142328186933,0.82927800269143,0.897858005622346,0.98252146373147
electric power,CO2,22,western electricity coordinating council / rockies,3.12489416666667,2.586375,2.617785,2.81698,3.04613,0.827668030357295,0.837719570769464,0.901464129585189,0.974794613044229
electric power,OC,22,western electricity coordinating council / rockies,4.381757854788,3.7682071621792,3.21002165432992,3.3247728870152,3.32325594488092,0.859976129913622,0.732587641926012,0.758776043131226,0.758429848251327
electric power,PM10.PRI,22,western electricity coordinating council / rockies,76.4035045861703,66.04783356561,52.3742801969092,54.0968623150492,53.736815461857,0.864460785187139,0.685495782956393,0.708041635106372,0.703329196126742
electric power,PM25.PRI,22,western electricity coordinating council / rockies,53.7204630982184,46.3383065588278,39.4245600346523,40.723030441443,40.4609393429755,0.862582038321344,0.733883473092394,0.758054344523949,0.753175550050635
electric power,VOC,22,western electricity coordinating council / rockies,4.46160805209884,3.72539555815032,3.77702783014377,4.02065131229534,4.25610296147544,0.83498942862043,0.846561998732044,0.901166410259624,0.953939232621133
electric power,BC,20,western electricity coordinating council/ california,0.56687446248793,0.52143248913988,0.009371589341785,0.009375534021855,0.009375534021855,0.919837677730953,0.0165320365652996,0.0165389952136971,0.0165389952136971
electric power,CH4,20,western electricity coordinating council/ california,4.61912916666667,3.411335,2.681375,2.83353,2.688005,0.738523404934733,0.58049361757402,0.613433809222698,0.581928953058432
electric power,CO,20,western electricity coordinating council/ california,65.467503626949,48.2780210252265,38.9410063814212,41.1523022689973,39.0372372738393,0.737434885257384,0.594814285318061,0.628591285586417,0.596284188507992
electric power,CO2,20,western electricity coordinating council/ california,4.61912916666667,3.411335,2.681375,2.83353,2.688005,0.738523404934733,0.58049361757402,0.613433809222698,0.581928953058432
electric power,OC,20,western electricity coordinating council/ california,1.4147256058429,1.23575904943921,0.258815100954345,0.272578701616245,0.259416486054695,0.873497337105836,0.182943674649999,0.192672487506043,0.183368764220631
electric power,PM10.PRI,20,western electricity coordinating council/ california,19.626278275545,17.6955509884541,0.64629546781773,0.66679164809661,0.64743544875851,0.901625399376067,0.0329301082326461,0.0339744315623739,0.0329881926501182
electric power,PM25.PRI,20,western electricity coordinating council/ california,13.6771455805867,12.5211426824232,0.571627816513165,0.591930283038415,0.572574083700315,0.915479228370261,0.0417943797662381,0.0432787879276945,0.0418635657803501
electric power,VOC,20,western electricity coordinating council/ california,5.15581097613196,3.87395705788914,2.84757884281444,3.00885512299764,2.85459862299764,0.751376859202758,0.552304740417536,0.583585227799598,0.553666268257809
electric power,BC,19,western electricity coordinating council/ southwest,3.04809439423955,2.45136655434711,1.93605784482263,1.91022799696162,1.89632979484099,0.804229212513837,0.635169910906139,0.626695813808021,0.622136177417857
electric power,CH4,19,western electricity coordinating council/ southwest,5.89426083333333,4.8867,4.78024,4.808435,4.94784,0.829060697885075,0.810999060809575,0.815782527438767,0.839433499789979
electric power,CO,19,western electricity coordinating council/ southwest,78.1854409974649,64.9113365087224,63.7241885013727,64.2105674345004,66.2780375004592,0.83022280977896,0.815039062111818,0.821259899737374,0.847703058969869
electric power,CO2,19,western electricity coordinating council/ southwest,5.89426083333333,4.8867,4.78024,4.808435,4.94784,0.829060697885075,0.810999060809575,0.815782527438767,0.839433499789979
electric power,OC,19,western electricity coordinating council/ southwest,5.9590689387267,4.80150734663377,3.81977762426212,3.77712810488301,3.76542253799329,0.805747910622381,0.641002422280804,0.633845344586681,0.631881016432387
electric power,PM10.PRI,19,western electricity coordinating council/ southwest,101.432865262625,81.6958495363041,59.9106661099277,59.1237750457908,58.7167338909791,0.805417941460901,0.590643535059471,0.582885782558844,0.57887287063175
electric power,PM25.PRI,19,western electricity coordinating council/ southwest,71.3548997918238,57.3838815699116,45.1557607320111,44.5655167295437,44.2644815010064,0.804203800122033,0.632833356416334,0.624561408670778,0.620342564142714
electric power,VOC,19,western electricity coordinating council/ southwest,7.76668975295793,6.39344854233902,6.20877128608631,6.22341285069839,6.36299166320421,0.823188352528705,0.799410235708425,0.801295410097746,0.819266877601345
